Ano base,UF,Quantidade Produção - Minério ROM (t),% Produção  Alumínio (Bauxita),% Produção  Amianto,% Produção  Areia,% Produção  Areias Industriais,% Produção  Argilas,% Produção  Berílio,% Produção  Bário,% Produção  Calcário,% Produção  Carvão Mineral,% Produção  Caulim,% Produção  Chumbo,% Produção  Cianita e outros minerais refratários,% Produção  Cobalto,% Produção  Cobre,% Produção  ColumbitaTantalita,% Produção  Cromo,% Produção  Cádmio,% Produção  Diamante,% Produção  Diatomita,% Produção  Dolomito e Magnesita,% Produção  Enxofre,% Produção  Estanho,"% Produção  Feldspato, Leucita e NefelinaSienito",% Produção  Ferro,% Produção  Fluorita e Criolita,% Produção  Fosfato,% Produção  Gemas,"% Produção  Geodos, Ágatas, Calcedônia, etc",% Produção  Gipsita,% Produção  Grafita,% Produção  Lítio,% Produção  Manganês,% Produção  Mica,% Produção  Minerais Industriais (Outros),% Produção  Molibdênio,% Produção  Monazita e TerrasRaras,% Produção  Nióbio,% Produção  Níquel,% Produção  Ouro,% Produção  Potássio,% Produção  Prata,% Produção  Quartzo (Cristal) e outros Piezelétricos,% Produção  Rochas (Britadas) e Cascalho,% Produção  Rochas Ornamentais,% Produção  Rochas Ornamentais  Outras,% Produção  Saibro,% Produção  Sal,% Produção  Talco e outras Cargas Minerais,% Produção  Titânio,% Produção  Tungstênio,% Produção  Turfa,% Produção  Urânio e outros Radioativos,% Produção  Vanádio,% Produção  Vermiculita e Perlita,% Produção  Zinco,% Produção  Zircônio,Quantidade Venda (t),% Venda  Alumínio (Bauxita),% Venda  Amianto,% Venda  Areia,% Venda  Areias Industriais,% Venda  Argilas,% Venda  Berílio,% Venda  Bário,% Venda  Calcário,% Venda  Carvão Mineral,% Venda  Caulim,% Venda  Chumbo,% Venda  Cianita e outros minerais refratários,% Venda  Cobalto,% Venda  Cobre,% Venda  ColumbitaTantalita,% Venda  Cromo,% Venda  Cádmio,% Venda  Diamante,% Venda  Diatomita,% Venda  Dolomito e Magnesita,% Venda  Enxofre,% Venda  Estanho,"% Venda  Feldspato, Leucita e NefelinaSienito",% Venda  Ferro,% Venda  Fluorita e Criolita,% Venda  Fosfato,% Venda  Gemas,"% Venda  Geodos, Ágatas, Calcedônia, etc",% Venda  Gipsita,% Venda  Grafita,% Venda  Lítio,% Venda  Manganês,% Venda  Mica,% Venda  Minerais Industriais (Outros),% Venda  Molibdênio,% Venda  Monazita e TerrasRaras,% Venda  Nióbio,% Venda  Níquel,% Venda  Ouro,% Venda  Potássio,% Venda  Prata,% Venda  Quartzo (Cristal) e outros Piezelétricos,% Venda  Rochas (Britadas) e Cascalho,% Venda  Rochas Ornamentais,% Venda  Rochas Ornamentais  Outras,% Venda  Saibro,% Venda  Sal,% Venda  Talco e outras Cargas Minerais,% Venda  Titânio,% Venda  Tungstênio,% Venda  Turfa,% Venda  Urânio e outros Radioativos,% Venda  Vanádio,% Venda  Vermiculita e Perlita,% Venda  Zinco,% Venda  Zircônio,Valor Venda (R$),% Valor Venda  Alumínio (Bauxita),% Valor Venda  Amianto,% Valor Venda  Areia,% Valor Venda  Areias Industriais,% Valor Venda  Argilas,% Valor Venda  Berílio,% Valor Venda  Bário,% Valor Venda  Calcário,% Valor Venda  Carvão Mineral,% Valor Venda  Caulim,% Valor Venda  Chumbo,% Valor Venda  Cianita e outros minerais refratários,% Valor Venda  Cobalto,% Valor Venda  Cobre,% Valor Venda  ColumbitaTantalita,% Valor Venda  Cromo,% Valor Venda  Cádmio,% Valor Venda  Diamante,% Valor Venda  Diatomita,% Valor Venda  Dolomito e Magnesita,% Valor Venda  Enxofre,% Valor Venda  Estanho,"% Valor Venda  Feldspato, Leucita e NefelinaSienito",% Valor Venda  Ferro,% Valor Venda  Fluorita e Criolita,% Valor Venda  Fosfato,% Valor Venda  Gemas,"% Valor Venda  Geodos, Ágatas, Calcedônia, etc",% Valor Venda  Gipsita,% Valor Venda  Grafita,% Valor Venda  Lítio,% Valor Venda  Manganês,% Valor Venda  Mica,% Valor Venda  Minerais Industriais (Outros),% Valor Venda  Molibdênio,% Valor Venda  Monazita e TerrasRaras,% Valor Venda  Nióbio,% Valor Venda  Níquel,% Valor Venda  Ouro,% Valor Venda  Potássio,% Valor Venda  Prata,% Valor Venda  Quartzo (Cristal) e outros Piezelétricos,% Valor Venda  Rochas (Britadas) e Cascalho,% Valor Venda  Rochas Ornamentais,% Valor Venda  Rochas Ornamentais  Outras,% Valor Venda  Saibro,% Valor Venda  Sal,% Valor Venda  Talco e outras Cargas Minerais,% Valor Venda  Titânio,% Valor Venda  Tungstênio,% Valor Venda  Turfa,% Valor Venda  Urânio e outros Radioativos,% Valor Venda  Vanádio,% Valor Venda  Vermiculita e Perlita,% Valor Venda  Zinco,% Valor Venda  Zircônio
2011,AL,4537076.61,0.0,0.0,11.53,0.0,5.35,0.0,0.0,20.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,15.43,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203180.28,0.0,0.0,39.8,0.0,1.59,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,58.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4016029.05,0.0,0.0,76.13,0.0,0.76,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,19.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,AL,4650820.01,0.0,0.0,10.6,0.0,6.23,0.0,0.0,23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.61,0.0,0.0,8.88,18.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824646.26,0.0,0.0,49.94,0.0,0.23,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,47.08,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6319788.9,0.0,0.0,76.41,0.0,0.11,0.0,0.0,14.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,7.31,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,AL,4492797.41,0.0,0.0,16.85,0.0,7.15,0.0,0.0,23.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,10.72,18.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711705.71,0.0,0.0,88.41,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,6.24,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6996151.45,0.0,0.0,96.25,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,1.7,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,AL,4634564.4,0.0,0.0,14.28,0.0,4.92,0.0,0.0,21.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.04,0.0,0.0,6.33,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727530.06,0.0,0.0,86.24,0.0,2.19,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9482678.19,0.0,0.0,86.94,0.0,0.59,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,AL,4114220.77,0.0,0.0,6.48,0.0,10.99,0.0,0.0,16.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.01,0.0,12.24,20.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670454.29,0.0,0.0,39.88,0.0,43.81,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.07,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9926970.96,0.0,0.0,40.9,0.0,38.84,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57,0.18,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,AL,3182197.78,0.0,0.0,6.71,0.0,9.21,0.0,0.0,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07,0.02,0.16,2.78,25.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463646.91,0.0,0.0,45.17,0.0,30.44,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.11,1.12,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329755.64,0.0,0.0,43.2,0.0,26.11,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16,0.73,5.71,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,AL,2550936.92,0.0,0.0,7.44,0.0,6.56,0.0,0.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.06,0.0,0.09,0.57,29.94,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307778.27,0.0,0.0,61.37,0.0,31.62,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.77,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4949418.58,0.0,0.0,61.48,0.0,29.62,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,5.92,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,AL,2855472.7,0.0,0.0,9.42,0.0,12.03,0.0,0.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.04,1.02,20.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571831.78,0.0,0.0,47.1,0.0,25.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.07,0.0,0.19,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9759365.49,0.0,0.0,57.42,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09,0.0,1.57,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,AL,2813472.5,0.0,0.0,5.66,0.0,13.01,0.0,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.38,0.01,0.05,0.61,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494932.71,0.0,0.0,29.54,0.0,41.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,0.0,0.31,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12112964.85,0.0,0.0,26.64,0.0,28.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.33,0.0,5.43,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,AL,3869702.55,0.0,0.0,6.83,0.01,26.35,0.0,0.0,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.95,4.33,0.01,0.33,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930484.76,0.0,0.0,13.69,0.02,34.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.88,0.0,0.02,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18718392.51,0.0,0.0,33.15,1.1,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.86,0.0,0.99,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,AL,7474765.68,0.0,0.0,8.89,0.0,14.12,0.0,0.0,10.26,0.0,0.0,0.0,0.0,0.0,29.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.94,0.0,0.75,0.65,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006922.07,0.0,0.0,32.01,0.0,12.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98,0.0,2.06,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48624463.18,0.0,0.0,43.94,0.05,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.28,0.0,7.22,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,AL,9004499.97,0.0,0.0,11.51,0.0,3.51,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,44.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11,0.0,0.7,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712240.17,0.0,0.0,56.85,0.0,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22,0.0,3.68,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65923231.81,0.0,0.0,79.96,0.0,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.49,7.6,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AL,13957094.33,0.0,0.0,6.42,0.0,5.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,28.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.68,0.0,30.51,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5724419.8,0.0,0.0,14.84,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.0,74.39,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29597565.57,0.0,0.0,76.54,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,4.55,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AL,10820171.64,0.0,0.0,7.99,0.0,2.4,0.0,0.0,7.94,0.0,0.0,0.0,0.0,0.0,47.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06,0.0,3.32,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692029.07,0.0,0.0,31.39,0.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.78,0.0,13.34,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114191026.53,0.0,0.0,40.11,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.14,0.06,0.55,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,AM,16939041.72,0.0,0.0,1.24,0.0,1.89,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,45.38,0.0,0.0,0.0,0.0,0.0,0.0,45.38,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163946.41,0.0,0.0,88.17,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717649.71,0.0,0.0,55.15,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,AM,21479142.66,0.0,0.0,0.45,0.0,1.7,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,60.33,0.0,0.0,0.0,0.0,0.0,0.0,30.16,0.0,0.07,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67545.58,0.0,0.0,57.34,0.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142878.0,0.0,0.0,72.34,0.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
