Ano base,UF,Classe Substância,Substância Mineral,Quantidade Produção - Minério ROM (t),Quantidade Contido,Unidade de Medida - Contido,Indicação Contido,Quantidade Venda (t),Valor Venda (R$),Quantidade Transformação / Consumo / Utilização (t),Valor Transformação / Consumo / Utilização nesta mina (R$),Quantidade Transferência para Transformação / Utilização / Consumo (t),Valor Transferência para Transformação / Utilização / Consumo (R$)
2022,TO,Não-Metálicos,Gipsita,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2022,TO,Não-Metálicos,Talco e outras Cargas Minerais,0.0,0.0,-,,165.04,417058.91,0.0,0.0,0.0,0.0
2022,TO,Não-Metálicos,Argilas,424663.46,0.0,-,,221883.2,267444.26,18520.0,36260.0,141243.46,855875.68
2022,TO,Não-Metálicos,Calcário,10944346.58,0.0,-,,398277.81,35938337.28,0.0,0.0,221365.93,18883316.61
2022,TO,Não-Metálicos,Rochas (Britadas) e Cascalho,1306800.26,0.0,-,,79232.97,5830534.96,0.0,0.0,0.0,0.0
2022,TO,Metálicos,Manganês,12000.0,12000.0,t,Mn,1000.0,80000.0,0.0,0.0,0.0,0.0
2022,TO,Não-Metálicos,Saibro,32.0,0.0,-,,32.0,644.0,0.0,0.0,0.0,0.0
2022,TO,Metálicos,Ouro,296196.0,190.9,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2022,TO,Não-Metálicos,Areias Industriais,23545.76,0.0,-,,23632.85,1094646.99,0.0,0.0,0.0,0.0
2022,TO,Metálicos,Ferro,42500.0,42500.0,t,Fe,13025.0,1159197.0,0.0,0.0,0.0,0.0
2022,TO,Não-Metálicos,Rochas Ornamentais,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,AC,Não-Metálicos,Argilas,154516.6,0.0,-,,141310.0,747409.11,0.0,0.0,0.0,0.0
2023,AC,Não-Metálicos,Areia,179004.82,0.0,-,,148756.71,2283264.19,10845.0,97518.24,0.0,0.0
2023,AL,Não-Metálicos,Calcário,773139.65,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,AL,Não-Metálicos,Areia,895754.75,0.0,-,,849468.58,22653049.91,43464.0,3477070.1,0.0,0.0
2023,AL,Não-Metálicos,Argilas,698454.78,0.0,-,,177235.59,4210529.04,0.0,0.0,46801.15,573437.06
2023,AL,Não-Metálicos,Rochas (Britadas) e Cascalho,3305533.29,0.0,-,,359451.14,781507.22,99179.32,3239436.91,548.0,23980.0
2023,AL,Não-Metálicos,Sal,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,AL,Metálicos,Cobre,3943614.89,2711689.0,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2023,AL,Não-Metálicos,Amianto,0.0,0.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2023,AL,Não-Metálicos,Rochas Ornamentais - Outras,4258190.37,0.0,-,,4258190.37,1347690.0,0.0,0.0,0.0,0.0
2023,AL,Não-Metálicos,Areias Industriais,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,AL,Não-Metálicos,Saibro,82406.6,0.0,-,,80074.12,604789.4,1758.4,34323.97,0.0,0.0
2023,AM,Não-Metálicos,Rochas (Britadas) e Cascalho,1010789.82,0.0,-,,35578.56,6038992.2,0.0,0.0,15100.0,211400.0
2023,AM,Metálicos,Columbita-Tantalita,17244334.0,39661.97,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,AM,Não-Metálicos,Areia,57821.08,0.0,-,,55820.08,2361203.74,1371.0,24481.81,630.0,15750.0
2023,AM,Metálicos,Estanho,8622167.0,15519900.6,kg,Sn,0.0,0.0,0.0,0.0,0.0,0.0
2023,AM,Não-Metálicos,Argilas,219943.13,0.0,-,,10400.0,57200.0,0.0,0.0,209543.13,4740092.25
2023,AM,Não-Metálicos,Saibro,221387.76,0.0,-,,221387.76,645755.12,0.0,0.0,0.0,0.0
2023,AP,Metálicos,Ouro,9643.91,141.63,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2023,AP,Metálicos,Ferro,0.0,0.0,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2023,AP,Não-Metálicos,Caulim,216375.0,0.0,-,,0.0,0.0,216375.0,0.12,216375.0,0.12
2023,AP,Não-Metálicos,Argilas,22870.14,0.0,-,,0.0,0.0,20088.14,4387439.58,0.0,0.0
2023,AP,Não-Metálicos,Areia,194384.5,0.0,-,,194224.72,3897612.1,0.0,0.0,0.0,0.0
2023,AP,Metálicos,Columbita-Tantalita,8133.59,11.65,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,AP,Não-Metálicos,Rochas (Britadas) e Cascalho,675671.45,0.0,-,,38690.17,1960633.63,0.0,0.0,0.0,0.0
2023,AP,Não-Metálicos,Saibro,3300.0,0.0,-,,3300.0,27500.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Bário,226.66,22.66,t,BaSO4,226.66,27199.2,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Calcário,2998626.72,0.0,-,,319240.94,7925663.88,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Areia,3456386.58,0.0,-,,3444173.53,82902671.37,200.0,6913.2,8479.06,83645.0
2023,BA,Metálicos,Titânio,10020.0,825.65,t,TiO2,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Sal,621278.01,0.0,-,,0.0,0.0,0.0,0.0,621278.01,78636006.17
2023,BA,Gemas e Diamantes,Diamante,182201.0,73563.22,ct,,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Dolomito e Magnesita,1769702.19,0.0,-,,387888.52,19715712.41,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Rochas (Britadas) e Cascalho,12267672.16,0.0,-,,869013.05,43018918.77,15000.0,499138.48,489529.65,1277910.3
2023,BA,Gemas e Diamantes,Gemas,5376.08,3144409.09,kg,,4436.32,23160691.8,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Grafita,355261.0,0.0,t,,355261.0,4263132.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Argilas,1883153.6,0.0,-,,492502.63,19402397.85,213156.24,8452682.28,1177171.28,4655302.85
2023,BA,Metálicos,Ferro,3342040.43,1638873.38,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Caulim,38200.67,0.0,-,,12382.0,219175.0,0.0,0.0,25818.67,9320.54
2023,BA,Não-Metálicos,Quartzo (Cristal) e outros Piezelétricos,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Metálicos,Vanádio,1752802.49,16478.0,t,V,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Rochas Ornamentais - Outras,32932.08,0.0,-,,23025.05,22963599.01,0.0,0.0,0.0,0.0
2023,BA,Metálicos,Níquel,6791068.76,16572.54,t, Ni,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Diatomita,14922.45,0.0,-,,0.0,0.0,0.0,0.0,11512.45,3068993.2
2023,BA,Não-Metálicos,Talco e outras Cargas Minerais,44744.04,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Fosfato,698626.6,113602.19,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Gemas e Diamantes,Gemas,1000.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",18391.82,0.0,-,,16583.42,11595958.91,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Rochas Ornamentais,397768.53,0.0,-,,323646.54,502742485.59,0.0,0.0,13577.66,1383893.8
2023,BA,Metálicos,Ouro,6851034.19,3613.39,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Areias Industriais,871205.77,0.0,-,,79048.39,59024054.06,0.0,0.0,0.0,0.0
2023,BA,Metálicos,Cromo,1423739.53,233181.73,t,Cr2O3,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,"Geodos, Ágatas, Calcedônia, etc",360.0,50.0,t,,336.5,582300.0,0.0,0.0,0.0,0.0
2023,BA,Metálicos,Manganês,10015.08,878.3,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Metálicos,Chumbo,0.0,0.0,t,Pb,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Metálicos,Columbita-Tantalita,2.62,0.0,t,Ta2O5,2.62,299606.58,0.0,0.0,0.0,0.0
2023,BA,Metálicos,Cobre,3341120.6,48607.02,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,Não-Metálicos,Saibro,5201.0,0.0,-,,5201.0,51938.3,0.0,0.0,0.0,0.0
2023,CE,Não-Metálicos,Areia,714146.34,0.0,-,,652240.75,16072826.44,16.0,192000.0,496.0,74640.0
2023,CE,Não-Metálicos,Rochas (Britadas) e Cascalho,5341412.99,0.0,-,,176078.27,9278120.46,146570.63,4329656.4,0.0,0.0
2023,CE,Metálicos,Manganês,128753.0,51147.49,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2023,CE,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",441.2,0.0,-,,367.39,105107.84,0.0,0.0,0.0,0.0
2023,CE,Não-Metálicos,Rochas Ornamentais,199844.78,0.0,-,,162943.56,364340055.82,0.0,0.0,22513.77,2479691.1
2023,CE,Não-Metálicos,Saibro,18163.23,0.0,-,,10133.23,229621.0,9.0,9.0,7933.0,73226.76
2023,CE,Não-Metálicos,Rochas Ornamentais - Outras,17358.67,0.0,-,,15033.89,7647588.78,0.0,0.0,100.48,55824.0
2023,CE,Não-Metálicos,Dolomito e Magnesita,339207.4,0.0,-,,339207.4,14027463.16,0.0,0.0,0.0,0.0
2023,CE,Não-Metálicos,Areias Industriais,157018.2,0.0,-,,109660.08,4050729.13,0.0,0.0,47307.4,1392509.95
2023,CE,Não-Metálicos,Argilas,1310151.94,0.0,-,,372264.58,4559413.96,169815.64,1221430.45,812326.43,6016072.7
2023,CE,Não-Metálicos,Calcário,6141136.35,0.0,-,,591719.43,17189775.21,2324964.0,10097789.5,15721.36,23055.91
2023,CE,Não-Metálicos,Talco e outras Cargas Minerais,2753.91,0.0,-,,2568.91,244530.28,0.0,0.0,0.0,0.0
2023,CE,Não-Metálicos,Gipsita,40191.45,0.0,-,,40191.45,2185451.94,0.0,0.0,0.0,0.0
2023,CE,Metálicos,Ferro,4233.0,2666.79,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2023,CE,Não-Metálicos,Fosfato,0.0,0.0,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,DF,Não-Metálicos,Argilas,198579.99,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,DF,Não-Metálicos,Calcário,4905536.91,0.0,-,,18329.3,258586.31,0.0,0.0,0.0,0.0
2023,DF,Não-Metálicos,Dolomito e Magnesita,2752924.54,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,DF,Não-Metálicos,Areia,684951.41,0.0,-,,1805.87,84180.0,0.0,0.0,0.0,0.0
2023,DF,Metálicos,Manganês,0.0,0.0,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2023,DF,Não-Metálicos,Areias Industriais,63080.11,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,DF,Não-Metálicos,Rochas (Britadas) e Cascalho,122264.0,0.0,-,,122264.0,1594282.52,0.0,0.0,0.0,0.0
2023,ES,Não-Metálicos,Rochas Ornamentais - Outras,10102.36,0.0,-,,11537.16,4524174.0,0.0,0.0,0.0,0.0
2023,ES,Não-Metálicos,Areias Industriais,35714.92,0.0,-,,35404.42,1004314.52,0.0,0.0,0.0,0.0
2023,ES,Metálicos,Alumínio (Bauxita),2215.0,718.58,t,Al2O3,0.0,0.0,0.0,0.0,2034.0,52884.0
2023,ES,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",52899.65,0.0,-,,52899.65,4543231.23,0.0,0.0,0.0,0.0
2023,ES,Não-Metálicos,Saibro,159077.44,0.0,-,,152727.84,4093177.54,936.0,37440.0,0.0,0.0
2023,ES,Não-Metálicos,Rochas Ornamentais,2395285.37,0.0,-,,2255831.16,756245213.5,0.0,0.0,33248.16,10352904.98
2023,ES,Não-Metálicos,Dolomito e Magnesita,168460.26,0.0,-,,114080.36,3786668.8,0.0,0.0,54379.9,980342.96
2023,ES,Não-Metálicos,Argilas,532533.62,0.0,-,,319010.5,33982698.1,61009.65,740338.18,114780.87,1240914.79
2023,ES,Não-Metálicos,Areia,1935431.5,0.0,-,,3067213.8,45770127.26,0.0,0.0,2407.27,55662.5
2023,ES,Não-Metálicos,Calcário,2073270.1,0.0,-,,1912702.79,64706802.01,0.0,0.0,19250.1,283774.05
2023,ES,Não-Metálicos,Rochas (Britadas) e Cascalho,9722601.17,0.0,-,,2611990.59,34008303.87,0.0,0.0,3670.0,0.07
2023,ES,Gemas e Diamantes,Gemas,0.0,0.0,kg,,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Metálicos,Titânio,25.0,25.0,t,TiO2,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Gemas e Diamantes,Gemas,8.48,0.0,-,,8.48,25020.0,0.0,0.0,0.0,0.0
2023,GO,Metálicos,Manganês,502.66,201.06,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Areia,2774782.78,0.0,-,,2233730.38,71731918.46,0.0,0.0,365.0,36500.0
2023,GO,Não-Metálicos,Argilas,503455.38,0.0,-,,166810.56,2022569.61,1605.0,56980.0,270763.04,7149576.19
2023,GO,Gemas e Diamantes,Diamante,19.56,19.56,ct,,19.56,29222.64,0.0,0.0,0.0,0.0
2023,GO,Metálicos,Alumínio (Bauxita),1635045.45,858607.01,t,Al2O3,0.0,0.0,0.0,0.0,60629.41,3050515.39
2023,GO,Metálicos,Ferro,34000.0,32300.0,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Talco e outras Cargas Minerais,5695.19,0.0,-,,641.8,90997.2,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Rochas (Britadas) e Cascalho,11977934.51,0.0,-,,2341232.14,78787737.23,43325.15,525861.88,3882.98,151571.23
2023,GO,Não-Metálicos,Dolomito e Magnesita,811022.76,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",56091.84,0.0,-,,20433.85,3319562.75,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Rochas Ornamentais - Outras,36505.45,0.0,-,,36485.45,1198840.87,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Saibro,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Areias Industriais,367752.15,0.0,-,,367752.15,20286041.65,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Bário,5526825.44,152738.3,t,BaSO4,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Metálicos,Cobre,29507903.86,70006.19,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Metálicos,Níquel,4328598.21,55355.32,t, Ni,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Metálicos,Nióbio,5526825.44,27886.89,t,Nb2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Rochas Ornamentais,50184.48,0.0,-,,35556.47,46755580.23,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Amianto,4069539.09,0.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Metálicos,Ouro,31401946.9,9295.68,kg,Au,3993.07,1013219.08,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Fosfato,10618455.91,1328208.68,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Vermiculita e Perlita,401669.0,81500.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Não-Metálicos,Calcário,13747787.48,0.0,-,,847619.69,17043874.35,0.0,0.0,0.0,0.0
2023,GO,Metálicos,Monazita e Terras-Raras,4048.32,6.76,t,ETR,0.0,0.0,0.0,0.0,0.0,0.0
2023,GO,Gemas e Diamantes,Gemas,383.69,95.16,kg,,383.69,455160.69,0.0,0.0,0.0,0.0
2023,MA,Não-Metálicos,Saibro,45276.8,0.0,-,,45276.8,125380.0,0.0,0.0,0.0,0.0
2023,MA,Não-Metálicos,Areia,1085784.39,0.0,-,,974470.82,19593886.36,13266.0,211523.87,13008.4,95234.5
2023,MA,Metálicos,Ferro,119917.3,56361.13,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2023,MA,Não-Metálicos,Calcário,208859.62,0.0,-,,131489.97,1889863.21,0.0,0.0,0.0,0.0
2023,MA,Metálicos,Ouro,3721458.29,537.1,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2023,MA,Não-Metálicos,Rochas (Britadas) e Cascalho,4324792.09,0.0,-,,1406128.22,19185073.77,62105.9,2794765.05,0.0,0.0
2023,MA,Não-Metálicos,Argilas,808441.67,0.0,-,,66155.0,229918.2,127063.14,1662883.04,498682.82,5127430.52
2023,MA,Não-Metálicos,Gipsita,1727845.26,0.0,-,,33170.93,662107.22,0.0,0.0,0.0,0.0
2023,MA,Não-Metálicos,Caulim,1772.63,0.0,-,,1772.63,30914.67,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Potássio,457992.32,45750.9,t,K2O,454783.77,10637915.96,0.0,0.0,1163.34,59818.94
2023,MG,Metálicos,Nióbio,6332528.02,150909.91,t,Nb2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Metálicos,Ferro,363655737.62,180308113.15,t,Fe,19439114.37,1112871651.98,0.0,0.0,1930481.13,318127933.27
2023,MG,Metálicos,Estanho,728175.67,291104.75,kg,Sn,91.67,389078.0,0.0,0.0,0.0,0.0
2023,MG,Gemas e Diamantes,Diamante,263879.44,1451.06,ct,,273.21,128000.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Rochas (Britadas) e Cascalho,32601792.27,0.0,-,,4107151.2,149509857.2,211053.35,1195840.32,329399.88,13253523.72
2023,MG,Não-Metálicos,Calcário,45104811.36,0.0,-,,6762328.12,134853501.94,1842761.68,20353964.99,4458297.14,59765067.51
2023,MG,Metálicos,Níquel,0.0,0.0,t, Ni,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Metálicos,Titânio,0.0,0.0,t,TiO2,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Metálicos,Zinco,2808827.58,173695.34,t,Zn,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Rochas Ornamentais,1339253.38,0.0,-,,1147124.81,514286179.44,2920.27,456069.82,91551.43,21067764.01
2023,MG,Não-Metálicos,Argilas,3139916.58,0.0,-,,1370772.64,35571257.07,111805.15,763950.69,1035979.78,19901117.54
2023,MG,Não-Metálicos,Grafita,1196608.77,75293.77,t,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Rochas Ornamentais - Outras,99491.28,0.0,-,,91252.09,50043084.78,0.0,0.0,498.86,300959.38
2023,MG,Gemas e Diamantes,Gemas,240523.86,46354.55,kg,,246.31,70591493.61,0.0,0.0,81.06,1087814.1
2023,MG,Metálicos,Prata,808346.93,216.27,kg,Ag,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Saibro,262181.24,0.0,-,,124915.94,2356234.65,0.0,0.0,86519.64,79568.96
2023,MG,Não-Metálicos,Areia,7820022.79,0.0,-,,6782194.6,267344677.65,6728.08,501336.66,12617.53,727041.56
2023,MG,Não-Metálicos,Quartzo (Cristal) e outros Piezelétricos,20205.42,0.0,-,,19315.93,3341508.58,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Caulim,22799.15,0.0,-,,18643.59,971749.6,0.0,0.0,455.0,346664.5
2023,MG,Metálicos,Columbita-Tantalita,728084.0,218.37,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Metálicos,Ouro,59646429.73,36578.55,kg,Au,2557.26,1329878.31,0.0,0.0,0.0,0.0
2023,MG,Metálicos,Monazita e Terras-Raras,0.0,0.0,t,ETR,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",43241.45,0.0,-,,43008.53,28391494.68,0.0,0.0,0.0,0.0
2023,MG,Metálicos,Chumbo,2808827.58,15253.93,t,Pb,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Energéticos,Turfa,16706.81,0.0,-,,21570.79,574891.14,0.0,0.0,0.0,0.0
2023,MG,Metálicos,Alumínio (Bauxita),2037186.8,814917.3,t,Al2O3,770120.46,30865809.36,0.0,0.0,1048.6,10875.72
2023,MG,Metálicos,Columbita-Tantalita,2000.0,0.0,t,Nb2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Dolomito e Magnesita,854776.48,0.0,-,,132726.9,6527562.1,0.0,0.0,164757.1,2361772.62
2023,MG,Não-Metálicos,Areias Industriais,1561467.87,0.0,-,,836749.28,66508387.57,0.0,0.0,69251.55,2736258.58
2023,MG,Metálicos,Berílio,2000.0,0.0,t,BeO,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Minerais Industriais (Outros),0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Talco e outras Cargas Minerais,384631.97,0.0,-,,246752.33,17396834.79,0.0,0.0,17692.09,364850.36
2023,MG,Metálicos,Manganês,468452.39,138635.63,t,Mn,58854.66,12210718.61,0.0,0.0,0.0,0.0
2023,MG,Metálicos,Lítio,1906183.0,196424.06,t,Li2O,217048.54,249631124.95,0.0,0.0,306.13,68940.88
2023,MG,Não-Metálicos,Cianita e outros minerais refratários,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Fosfato,22829695.09,1082140.25,t,P2O5,98314.03,3730811.29,0.0,0.0,0.0,0.0
2023,MG,Não-Metálicos,Bário,0.0,0.0,t,BaSO4,0.0,0.0,0.0,0.0,0.0,0.0
2023,MG,Gemas e Diamantes,Gemas,0.08,0.0,-,,0.07,51.16,0.0,0.0,0.0,0.0
2023,MS,Não-Metálicos,Fosfato,53735.61,6448.28,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,MS,Não-Metálicos,Saibro,277185.75,0.0,-,,230370.34,3754697.36,4574.0,94699.0,0.0,0.0
2023,MS,Não-Metálicos,Rochas Ornamentais,5616.24,0.0,-,,3330.25,12913143.61,0.0,0.0,0.0,0.0
2023,MS,Não-Metálicos,Areia,3354850.06,0.0,-,,2444865.79,67065574.19,318032.37,407391.37,0.0,0.0
2023,MS,Não-Metálicos,Rochas (Britadas) e Cascalho,9173668.87,0.0,-,,579050.17,14772063.35,246868.04,278133.26,5940.0,479808.01
2023,MS,Metálicos,Manganês,391058.03,166151.84,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2023,MS,Metálicos,Ferro,11833954.1,7459998.58,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2023,MS,Não-Metálicos,Calcário,5225491.85,0.0,-,,45084.59,3559397.07,0.0,0.0,0.0,0.0
2023,MS,Não-Metálicos,Argilas,406498.1,0.0,-,,234204.1,3296911.54,630.0,12600.0,0.0,0.0
2023,MS,Não-Metálicos,Rochas Ornamentais - Outras,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MS,Não-Metálicos,Talco e outras Cargas Minerais,172434.67,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MT,Não-Metálicos,Saibro,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MT,Metálicos,Cobre,721525.7,4941.64,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2023,MT,Metálicos,Manganês,212081.8,66360.24,t,Mn,14303.98,3615145.8,0.0,0.0,32396.0,6620940.0
2023,MT,Não-Metálicos,Argilas,447592.33,0.0,-,,222514.68,2392139.4,72814.53,162673.85,20221.7,188543.28
2023,MT,Não-Metálicos,Dolomito e Magnesita,5338.69,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MT,Gemas e Diamantes,Diamante,396036.78,1724.52,ct,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MT,Não-Metálicos,Rochas Ornamentais,47007.79,0.0,-,,14685.46,2938173.75,0.0,0.0,0.0,0.0
2023,MT,Metálicos,Chumbo,721525.7,7611.0,t,Pb,0.0,0.0,0.0,0.0,0.0,0.0
2023,MT,Não-Metálicos,Talco e outras Cargas Minerais,87028.17,0.0,-,,0.0,0.0,0.0,0.0,87028.17,340163.62
2023,MT,Metálicos,Ouro,14961705.82,9174.85,kg,Au,4180.18,215604878.61,0.0,0.0,150.0,90.0
2023,MT,Não-Metálicos,Rochas (Britadas) e Cascalho,9926755.43,0.0,-,,2273273.8,42492522.82,1123591.51,12720671.51,272642.28,6831960.82
2023,MT,Gemas e Diamantes,Gemas,4.71,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2023,MT,Não-Metálicos,Calcário,18497203.16,0.0,-,,759437.12,78299665.53,0.0,0.0,1213886.21,43220304.3
2023,MT,Não-Metálicos,Areia,2881473.28,0.0,-,,2350489.0,106504984.27,10911.05,368268.8,6370.0,79306.53
2023,MT,Metálicos,Zinco,721525.7,23869.5,t,Zn,0.0,0.0,0.0,0.0,0.0,0.0
2023,MT,Não-Metálicos,Areias Industriais,10038747.52,0.0,-,,7858112.65,10907317.83,7737.64,491378.31,7737.64,491378.31
2023,PA,Metálicos,Ouro,6490508.94,337551.68,kg,Au,65890.65,318639571.96,16420.1,2144066.33,11000.0,110000.0
2023,PA,Não-Metálicos,Caulim,1124322.72,0.0,-,,65205.8,3428118.91,0.0,0.0,0.0,0.0
2023,PA,Não-Metálicos,Areia,1502393.32,0.0,-,,1494273.54,150179797.11,6275.0,0.12,12725.0,141960.32
2023,PA,Metálicos,Columbita-Tantalita,97.82,0.05,t,Nb2O5,97.82,7505761.88,0.0,0.0,0.0,0.0
2023,PA,Metálicos,Níquel,2062874.07,37651.55,t, Ni,0.0,0.0,0.0,0.0,0.0,0.0
2023,PA,Metálicos,Alumínio (Bauxita),42058169.06,20349031.97,t,Al2O3,0.0,0.0,0.0,0.0,0.0,0.0
2023,PA,Metálicos,Tungstênio,9.0,9.0,t,WO3,0.0,0.0,0.0,0.0,0.0,0.0
2023,PA,Não-Metálicos,Gipsita,341687.37,0.0,-,,188602.79,2074630.69,0.0,0.0,0.0,0.0
2023,PA,Não-Metálicos,Calcário,4166000.48,0.0,-,,727163.45,31773604.3,0.0,0.0,1575367.01,60324671.47
2023,PA,Não-Metálicos,Fosfato,58192.33,11813.18,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2023,PA,Não-Metálicos,Argilas,1630101.43,0.0,-,,1430589.24,17429679.0,10839.0,83042.5,241782.31,1603385.55
2023,PA,Não-Metálicos,Rochas Ornamentais - Outras,3149.44,0.0,-,,1750.27,4829906.69,0.0,0.0,0.0,0.0
2023,PA,Metálicos,Manganês,836712.19,190591.74,t,Mn,28733.34,6870598.79,7996.76,1828525.0,7996.76,1828525.0
2023,PA,Gemas e Diamantes,Diamante,0.0,0.0,ct,,0.0,0.0,0.0,0.0,0.0,0.0
